question_id,question,chunk_id,title,primary_category,abstract_preview,relevance
7,How can deep learning be used for credit risk prediction?,2601.11134v1_c0,FSL-BDP: Federated Survival Learning with Bayesian Differential Privacy for Credit Risk Modeling,cs.LG,"Title: FSL-BDP: Federated Survival Learning with Bayesian Differential Privacy for Credit Risk Modeling  Abstract: Credit risk models are a critical decision-support tool for financial institutions, yet tightening data-protection rules (e.g., GDPR, CCPA) increasingly prohibit cross-border sharing of",1
7,How can deep learning be used for credit risk prediction?,2602.17098v1_c0,Deep Reinforcement Learning for Optimal Portfolio Allocation: A Comparative Study with Mean-Variance Optimization,q-fin.PM,"Title: Deep Reinforcement Learning for Optimal Portfolio Allocation: A Comparative Study with Mean-Variance Optimization  Abstract: Portfolio Management is the process of overseeing a group of investments, referred to as a portfolio, with the objective of achieving predetermined investment goals. Po",0
7,How can deep learning be used for credit risk prediction?,2602.18895v1_c0,Could Large Language Models work as Post-hoc Explainability Tools in Credit Risk Models?,q-fin.RM,"Title: Could Large Language Models work as Post-hoc Explainability Tools in Credit Risk Models?  Abstract: Post-hoc explainability is central to credit risk model governance, yet widely used tools such as coefficient-based attributions and SHapley Additive exPlanations (SHAP) often produce numerical",1
7,How can deep learning be used for credit risk prediction?,2603.01820v1_c0,Deep Learning for Financial Time Series: A Large-Scale Benchmark of Risk-Adjusted Performance,q-fin.TR,"Title: Deep Learning for Financial Time Series: A Large-Scale Benchmark of Risk-Adjusted Performance  Abstract: We present a large scale benchmark of modern deep learning architectures for a financial time series prediction and position sizing task, with a primary focus on Sharpe ratio optimization.",0
7,How can deep learning be used for credit risk prediction?,2603.06733v1_c0,Calibrated Credit Intelligence: Shift-Robust and Fair Risk Scoring with Bayesian Uncertainty and Gradient Boosting,q-fin.RM,"Title: Calibrated Credit Intelligence: Shift-Robust and Fair Risk Scoring with Bayesian Uncertainty and Gradient Boosting  Abstract: Credit risk scoring must support high-stakes lending decisions where data distributions change over time, probability estimates must be reliable, and group-level fairn",1
7,How can deep learning be used for credit risk prediction?,2603.16886v1_c0,A Controlled Comparison of Deep Learning Architectures for Multi-Horizon Financial Forecasting: Evidence from 918 Experiments,q-fin.ST,"Title: A Controlled Comparison of Deep Learning Architectures for Multi-Horizon Financial Forecasting: Evidence from 918 Experiments  Abstract: Multi-horizon price forecasting is central to portfolio allocation, risk management, and algorithmic trading, yet deep learning architectures have prolifera",0
7,How can deep learning be used for credit risk prediction?,2603.19288v1_c0,Joint Return and Risk Modeling with Deep Neural Networks for Portfolio Construction,q-fin.PM,"Title: Joint Return and Risk Modeling with Deep Neural Networks for Portfolio Construction  Abstract: Portfolio construction traditionally relies on separately estimating expected returns and covariance matrices using historical statistics, often leading to suboptimal allocation under time-varying m",0
8,What is systemic risk in financial networks and how is it measured?,2503.18675v1_c0,Corporate Finance in the Age of Fintech: Scenarios and Challenges,q-fin.GN,"Title: Corporate Finance in the Age of Fintech: Scenarios and Challenges  Abstract: Blockchain is a technological innovation that has the potential to radically change our financial markets by providing an alternative management approach to the ""promise market"", which is the foundation of our financ",0
8,What is systemic risk in financial networks and how is it measured?,2505.02635v2_c0,Systemic Risk in the European Insurance Sector,q-fin.CP,"Title: Systemic Risk in the European Insurance Sector

Abstract: This paper studies systemic-risk co",0
8,What is systemic risk in financial networks and how is it measured?,2506.21426v1_c0,Evolution and determinants of firm-level systemic risk in local production networks,physics.soc-ph,"Title: Evolution and determinants of firm-level systemic risk in local production networks  Abstract: Recent crises like the COVID-19 pandemic and geopolitical tensions have exposed vulnerabilities and caused disruptions of supply chains, leading to product shortages, increased costs, and economic i",1
8,What is systemic risk in financial networks and how is it measured?,2507.08065v1_c0,Multi-Scale Network Dynamics and Systemic Risk: A Model Context Protocol Approach to Financial Markets,q-fin.RM,Title: Multi-Scale Network Dynamics and Systemic Risk: A Model Context Protocol Approach to Financial Markets  Abstract: This paper introduces a novel framework for analyzing systemic risk in financial markets through multi-scale network dynamics using Model Context Protocol (MCP) for agent communic,1
8,What is systemic risk in financial networks and how is it measured?,2507.08394v1_c0,Temperature Measurement in Agent Systems,q-fin.ST,"Title: Temperature Measurement in Agent Systems  Abstract: Models for spin systems, known from statistical physics, are applied analogously in econometrics in the form of agent-based models. The models discussed in the econophysics literature all use the state variable $T$, which, in physics, repres",0
8,What is systemic risk in financial networks and how is it measured?,2511.08602v1_c0,Dynamic Spatial Treatment Effects and Network Fragility: Theory and Evidence from the 2008 Financial Crisis,q-fin.RM,"Title: Dynamic Spatial Treatment Effects and Network Fragility: Theory and Evidence from the 2008 Financial Crisis  Abstract: The 2008 financial crisis exposed fundamental vulnerabilities in interconnected banking systems, yet existing frameworks fail to integrate spatial propagation with network co",1
8,What is systemic risk in financial networks and how is it measured?,2511.12120v1_c0,Deep Reinforcement Learning for Automated Stock Trading: An Ensemble Strategy,q-fin.TR,"Title: Deep Reinforcement Learning for Automated Stock Trading: An Ensemble Strategy  Abstract: Stock trading strategies play a critical role in investment. However, it is challenging to design a profitable strategy in a complex and dynamic stock market. In this paper, we propose an ensemble strateg",0
8,What is systemic risk in financial networks and how is it measured?,2512.17185v1_c0,Systemic Risk Radar: A Multi-Layer Graph Framework for Early Market Crash Warning,q-fin.RM,"Title: Systemic Risk Radar: A Multi-Layer Graph Framework for Early Market Crash Warning  Abstract: Financial crises emerge when structural vulnerabilities accumulate across sectors, markets, and investor behavior. Predicting these systemic transitions is challenging because they arise from evolving",1
8,What is systemic risk in financial networks and how is it measured?,2601.04096v1_c0,Sharp Transitions and Systemic Risk in Sparse Financial Networks,q-fin.MF,"Title: Sharp Transitions and Systemic Risk in Sparse Financial Networks  Abstract: We study contagion and systemic risk in sparse financial networks with balance-sheet interactions on a directed random graph. Each institution has homogeneous liabilities and equity, and exposures along outgoing edges",1
8,What is systemic risk in financial networks and how is it measured?,2601.06271v1_c0,A Three--Dimensional Efficient Surface for Portfolio Optimization,q-fin.PM,"Title: A Three--Dimensional Efficient Surface for Portfolio Optimization  Abstract: The classical mean-variance framework characterizes portfolio risk solely through return variance and the covariance matrix, implicitly assuming that all relevant sources of risk are captured by second moments. In mo",0
